CpG,logFC,t,P.Value,adj.P.Val,B,Male_ART_mean,Female_ART_mean,Male_nonART_mean,Female_nonART_mean,Male_nonART_v_ART_dB,Female_nonART_v_ART_dB,chr,pos,bacon_pvalue,adj_bacon_pvalue
cg14652218,0.02974352,0.399504,0.6902243,0.9600542,-5.648523,0.08029584,0.4416034,0.1028695,0.4450084,-0.02257366,-0.003404999,chrX,45710522,0.891481854242368,1
cg14657283,-0.07703475,-0.8662681,0.3880531,0.8981485,-5.383151,0.6156407,0.6796322,0.6048902,0.6726915,0.01075055,0.006940731,chrX,44762539,0.280993846932526,1
cg14657814,0.09165912,0.8933458,0.3734407,0.8939128,-5.361812,0.6919561,0.6767811,0.6798339,0.6916396,0.0121221,-0.01485849,chrX,108442841,0.541679874869917,1
cg14658558,0.2131959,2.037253,0.04380019,0.663835,-3.883128,0.7982172,0.4775717,0.7696315,0.5070175,0.02858569,-0.02944582,chrY,21156014,0.0876617486049463,1
cg14665785,-6.277955e-4,-0.008117564,0.9935365,0.9997768,-5.720426,0.6043965,0.6557691,0.5668185,0.654632,0.03757796,0.001137102,chrX,48439706,0.798964941853313,1
cg14667455,-0.01630967,-0.2211875,0.8253182,0.9823218,-5.698395,0.8638792,0.6729487,0.8603087,0.6719825,0.00357048,9.661745e-4,chrX,69388996,0.646141347201467,1
cg14667649,-0.1402677,-1.332124,0.1853166,0.814422,-4.926498,0.7028825,0.7102633,0.6876001,0.693127,0.01528232,0.01713631,chrX,152682541,0.127238640088529,1
cg14671357,0.1584052,1.910049,0.05848758,0.6915275,-4.1018,0.7181878,0.4180948,0.6975437,0.4430304,0.02064407,-0.02493566,chrY,7676811,0.112782461288511,1
cg14672800,0.01464361,0.1548036,0.8772334,0.9873228,-5.709649,0.8419311,0.7306476,0.8140344,0.7374614,0.02789676,-0.006813756,chrX,67349013,0.921644303378695,1
cg14674578,-0.12832,-1.464035,0.1457708,0.7836112,-4.763063,0.5653013,0.5045662,0.5521765,0.4960384,0.01312474,0.008527804,chrX,116779984,0.098605569925829,1
cg14674582,-0.08958793,-0.9198367,0.3594834,0.8908399,-5.340309,0.8121126,0.7301564,0.821188,0.7237448,-0.009075408,0.006411672,chrX,133792282,0.258691629228355,1
cg14675455,0.002709691,0.03909371,0.9688799,0.9957064,-5.719766,0.8058833,0.7669155,0.8023225,0.7626243,0.00356079,0.004291152,chrX,114361721,0.83414591949722094,1
cg14679568,-0.2172526,-2.314907,0.02229869,0.5819898,-3.360819,0.8972219,0.8011758,0.8860814,0.7792733,0.01114057,0.02190248,chrX,46939613,0.0135843582384709,1
cg14679822,0.1479379,0.9506829,0.3436554,0.8868544,-5.314492,0.7743676,0.788546,0.7899743,0.7894252,-0.01560676,-8.79169e-4,chrX,39700504,0.505864968040543,1
cg14680768,0.07585548,0.7632595,0.4467903,0.9104155,-5.458401,0.07271997,0.3013164,0.09121575,0.3082439,-0.01849578,-0.006927548,chrX,123094326,0.62735306857092,1
cg14681882,0.01793149,0.1652108,0.869053,0.9865401,-5.708147,0.5665458,0.6021835,0.5444352,0.5961877,0.02211056,0.005995783,chrX,53461688,0.929577127524667,1
cg14682726,0.02569025,0.2580039,0.7968411,0.9773067,-5.690442,0.5820593,0.5519518,0.5975382,0.5558884,-0.01547896,-0.003936591,chrX,100806596,0.999474308847295,1
cg14683071,0.332156,2.48518,0.0143109,0.5201483,-3.010668,0.3201461,0.04770871,0.3135724,0.05941936,0.006573723,-0.01171065,chrY,21154667,0.0325449364486575,1
cg14686949,-0.04732657,-0.441531,0.6596145,0.9515859,-5.632607,0.848237,0.7223392,0.8099496,0.7148181,0.03828736,0.007521052,chrX,151129081,0.502506816946596,1
cg14688078,0.09418965,1.107794,0.2701422,0.8614114,-5.17003,0.8906268,0.8600094,0.8817756,0.8637936,0.008851131,-0.003784204,chrX,23892569,0.41447754985212,1
cg14688652,0.04642532,0.8441672,0.4002375,0.8989727,-5.400088,0.1566434,0.3850596,0.1654773,0.3923392,-0.008833894,-0.007279688,chrX,103812042,0.573375375051688,1
cg14688956,0.05830495,0.801443,0.4244421,0.9041881,-5.431603,0.08827282,0.465277,0.1126295,0.476556,-0.02435665,-0.01127902,chrX,110339862,0.601605461385038,1
cg14690386,-0.116432,-1.836401,0.0687465,0.7165627,-4.222378,0.4243522,0.5453719,0.4508613,0.53621,-0.02650917,0.009161942,chrX,8726232,0.0445434993444079,1
cg14691167,0.09670177,1.127021,0.2619576,0.8570708,-5.150868,0.6676573,0.8818208,0.652949,0.8902477,0.01470822,-0.008426933,chrX,8432138,0.40400607142003,1
cg14694234,0.0511236,0.4988971,0.6187553,0.947146,-5.608324,0.68819,0.7515546,0.7048933,0.7661264,-0.01670325,-0.01457174,chrX,102839366,0.816695007333117,1
cg14694370,0.08038694,1.158271,0.2490285,0.8522548,-5.119038,0.7010915,0.6509025,0.6927636,0.6622628,0.008327909,-0.01136024,chrX,152781140,0.387328331526935,1
cg14696287,0.005590435,0.07235104,0.9424417,0.9921014,-5.718095,0.5018535,0.573648,0.4836738,0.5682991,0.01817972,0.005348955,chrX,149647610,0.859134044322415,1
cg14696586,0.1556058,1.448381,0.1500901,0.7880736,-4.783234,0.7765202,0.8264192,0.7655572,0.8430345,0.01096307,-0.0166153,chrX,70765763,0.253106881560402,1
cg14696689,0.06423023,0.5142793,0.6079923,0.9454144,-5.601311,0.8771703,0.8853877,0.8937465,0.8900829,-0.01657617,-0.004695131,chrX,53246446,0.805250913219218,1
cg14698870,0.03747295,0.433108,0.66570530000000006,0.9527343,-5.635924,0.5711206,0.4483896,0.592789,0.4502146,-0.02166833,-0.001824996,chrX,151810171,0.866054101646708,1
cg14699015,0.1618323,2.071151,0.04046494,0.6561511,-3.822648,0.1181717,0.3324532,0.1396909,0.3513061,-0.02151915,-0.01885289,chrX,107978897,0.0817908225443457,1
cg14699257,-0.004844471,-0.04163429,0.9668587,0.9952554,-5.719674,0.3007646,0.44497949999999997,0.3043286,0.4427478,-0.003563959,0.002231748,chrX,47092993,0.774229881690425,1
cg14699343,0.1811676,1.644311,0.1027008,0.7523216,-4.515796,0.7785859,0.8073116,0.7533133,0.8284605,0.0252726,-0.02114894,chrX,129271092,0.183244298532596,1
cg14699869,0.04707399,0.3546969,0.7234325,0.9652791,-5.663745,0.890149,0.8646114,0.8954086,0.8694614,-0.005259633,-0.004850033,chrX,152710205,0.925556723047575,1
cg14701129,-0.09325053,-1.153871,0.2508212,0.8539234,-5.123571,0.7968955,0.853993,0.805954,0.8449331,-0.009058468,0.009059908,chrX,56258113,0.175721448616835,1
cg14701768,0.1869613,2.925425,0.00410691,0.348593,-2.004241,0.7313406,0.441084,0.7311627,0.4759508,1.778599e-4,-0.03486679,chrX,154441494,0.0104650636410737,1
cg14705424,-0.2332363,-1.375524,0.1715036,0.808772,-4.87437,0.3214444,0.3270569,0.3881578,0.29318,-0.06671342,0.03387696,chrX,129512454,0.117179058548716,1
cg14705883,0.2255892,2.241727,0.02679667,0.6066185,-3.504395,0.7160097,0.7365061,0.6976034,0.7665262,0.01840629,-0.0300201,chrX,71961306,0.0569026843718158,1
cg14706655,0.1474985,1.243475,0.2160905,0.8329222,-5.027941,0.5949266,0.6338443,0.5978693,0.6598472,-0.002942709,-0.02600297,chrX,48650963,0.344033055805721,1
cg14707525,0.05425934,0.5670982,0.5716953,0.9393835,-5.575619,0.8471222,0.7781858,0.8129311,0.7739972,0.03419108,0.004188672,chrX,107306969,0.76628527396042,1
cg14708847,0.003877845,0.034434,0.9725877,0.9965718,-5.719921,0.0749885,0.1042242,0.08181583,0.1010349,-0.006827334,0.003189289,chrX,110339313,0.830657549337583,1
cg14711302,-0.1924181,-2.948684,0.003829449,0.3436683,-1.947139,0.3528102,0.4641447,0.3552931,0.4271558,-0.002482926,0.03698895,chrX,102836686,0.00209667905427932,1
cg14711543,0.1677051,1.242825,0.2163289,0.8329222,-5.028659,0.09486231,0.3412005,0.1214837,0.3685733,-0.02662137,-0.02737285,chrX,101380592,0.344351188752763,1
cg14712359,0.03039908,0.3350456,0.7381693,0.9672706,-5.669852,0.1214671,0.1301304,0.1312128,0.1362133,-0.009745664,-0.006082929,chrX,106045737,0.940548087846953,1
cg14713449,0.07518452,1.19357,0.234975,0.8438402,-5.082061,0.8716114,0.8567731,0.8735778,0.8645988,-0.001966386,-0.007825656,chrX,153070180,0.369003102435486,1
cg14713996,0.01410914,0.1876696,0.8514492,0.984156,-5.704573,0.7167628,0.486784,0.721865,0.4920393,-0.005102189,-0.005255245,chrX,120176218,0.946719041035457,1
cg14715012,0.159671,1.653331,0.100849,0.7523216,-4.502706,0.681793,0.7157076,0.6665538,0.7317428,0.0152392,-0.01603515,chrX,135285152,0.180412262757088,1
cg14719055,0.009201365,0.09960794,0.92082,0.9892007,-5.715981,0.4130926,0.5312547,0.4117647,0.5410707,0.00132788,-0.009815995,chrX,16889683,0.879720628343285,1
cg14719082,-0.04874128,-0.6052519,0.5461422,0.9320534,-5.555508,0.8666095,0.8652263,0.8652982,0.8635977,0.001311321,0.001628664,chrX,53988288,0.407873145522232,1
cg14720093,-0.0583919,-0.5458101,0.5861987,0.9410031,-5.586274,0.3773309,0.559879,0.3715169,0.556043,0.005813964,0.00383595,chrY,10033382,0.440939715382923,1
cg14720319,0.05068506,0.5487014,0.5842188,0.9404969,-5.584851,0.1013644,0.5667229,0.1250642,0.5735308,-0.02369987,-0.006807892,chrX,133371383,0.77979552265161,1
cg14723177,0.009394657,0.1183362,0.905997,0.988905,-5.71414,0.6144153,0.6594164,0.6165802,0.654405,-0.002164919,0.005011407,chrX,133793768,0.893913851778594,1
cg14723301,-0.07327335,-0.663768,0.50809820000000006,0.9256614,-5.522138,0.9008539,0.8656125,0.8942668,0.8672286,0.00658706,-0.001616022,chrX,69774879,0.376810173586773,1
cg14725109,-0.03610674,-0.353761,0.724132,0.9652791,-5.664044,0.1409342,0.4899628,0.1530068,0.4932183,-0.0120726,-0.003255534,chrX,47696106,0.557650664735618,1
cg14725392,0.1427513,1.404948,0.1625921,0.8009434,-4.83811,0.2287679,0.3389871,0.2338225,0.3567345,-0.005054593,-0.01774737,chrX,99665401,0.270826499489606,1
cg14725537,-0.09279411,-1.199161,0.2328022,0.8423784,-5.076105,0.8005891,0.7902032,0.7723174,0.7862302,0.02827169,0.003972969,chrX,103031822,0.162262387494864,1
cg14726139,-0.01016507,-0.1160373,0.9078148,0.9890856,-5.714383,0.8638152,0.8900397,0.8651003,0.8941953,-0.001285079,-0.004155595,chrX,102968611,0.720166131531579,1
cg14726223,-0.03034449,-0.3552688,0.7230051,0.9652791,-5.663562,0.8045115,0.7901068,0.8078286,0.7826719,-0.003317055,0.00743486,chrX,37538994,0.556679046838239,1
cg14727709,-0.001550878,-0.01918121,0.9847281,0.9988369,-5.72029,0.9021262,0.8803279,0.8967592,0.8800481,0.005366993,2.797773e-4,chrX,49160159,0.790776399507369,1
cg14727714,0.0644494,0.6023802,0.5480453,0.9330349,-5.557067,0.8129116,0.8317798,0.787247,0.8429355,0.02566457,-0.01115565,chrX,130038219,0.740575926108235,1
cg14728856,-0.1643387,-1.656143,0.1002772,0.7523216,-4.498611,0.2837407,0.2708564,0.2938484,0.2516872,-0.01010773,0.01916921,chrX,47052534,0.0663604760810784,1
cg14731765,0.01233374,0.1129049,0.9102925,0.9890856,-5.714707,0.8524335,0.6252381,0.8413839,0.630143,0.01104959,-0.004904845,chrX,95801580,0.889794032614458,1
cg14733834,0.1111597,1.560812,0.121173,0.7739981,-4.633735,0.1414647,0.384226,0.1495331,0.4012752,-0.008068457,-0.0170492,chrX,153991918,0.211038836841234,1
cg14736302,0.08130789,1.044745,0.298218,0.8688936,-5.230601,0.7876311,0.7294029,0.7331035,0.735171,0.05452757,-0.005768027,chrX,10918801,0.449922970134695,1
cg14736373,0.05184358,0.5879648,0.55764879999999994,0.9350841,-5.564781,0.7652675,0.7856438,0.762478,0.7872225,0.002789495,-0.001578697,chrX,77225753,0.75104703118846206,1
cg14736837,0.06893372,1.041441,0.2997418,0.8688936,-5.233679,0.821216,0.818171,0.8229564,0.8254351,-0.001740428,-0.00726405,chrX,15333837,0.45182663592615,1
cg14737574,-0.1355134,-0.9446297,0.3467254,0.8872828,-5.319624,0.1335527,0.6010782,0.1576036,0.583811,-0.02405094,0.01726717,chrX,134478512,0.248796282045339,1
cg14739522,0.1230368,1.623127,0.107158,0.7576331,-4.546273,0.8070426,0.8446151,0.7997266,0.8570179,0.00731598,-0.01240281,chrX,46176288,0.190024793838511,1
cg14741114,-0.04717303,-0.307196,0.7592209,0.9705301,-5.677911,0.02762568,0.4152579,0.04772646,0.4144569,-0.02010078,8.00941e-4,chrY,14774198,0.588056108581874,1
cg14742615,0.1105676,0.8319006,0.4070995,0.8995833,-5.409302,0.9131613,0.5026862,0.8896127,0.5142394,0.02354861,-0.0115532,chrY,17569363,0.581416051144286,1
cg14745824,0.02558513,0.2500161,0.8029978,0.9775519,-5.692271,0.8708849,0.6812638,0.8519028,0.686636,0.01898205,-0.005372272,chrX,68979753,0.994410462229387,1
cg14745925,-0.08970632,-0.6698611,0.5042193,0.9252121,-5.518488,0.061335,0.2167333,0.06882938,0.1985944,-0.007494387,0.01813897,chrX,48334240,0.373661750205175,1
cg14746118,-0.0774824,-0.869802,0.3861263,0.8981485,-5.380403,0.8191731,0.5418641,0.8116654,0.5351153,0.007507718,0.006748817,chrX,135569630,0.279483546157042,1
cg14746758,-0.02758371,-0.2854693,0.7757714,0.9732847,-5.683714,0.8516974,0.6515812,0.8244667,0.6510581,0.02723064,5.231546e-4,chrX,154377196,0.602500406038736,1
cg14747461,0.02923793,0.3938545,0.6943798,0.9610259,-5.650542,0.8748811,0.8365761,0.8688918,0.8427101,0.005989317,-0.006133984,chrX,152889694,0.895768479486996,1
cg14748699,0.1159325,1.335331,0.1842682,0.8135598,-4.922702,0.8070782,0.7768047,0.8015989,0.7880632,0.005479201,-0.01125848,chrX,47490854,0.300966436352038,1
cg14750037,0.08297118,1.011287,0.3138915,0.8768932,-5.26133,0.7281251,0.7667858,0.7271842,0.7752284,9.408452e-4,-0.008442671,chrX,45613663,0.469409465511524,1
cg14751158,0.2075258,2.842291,0.005256455,0.3763202,-2.205178,0.8269623,0.7896808,0.8091055,0.8085875,0.01785684,-0.01890666,chrX,70711044,0.0131270515167846,1
cg14752278,0.04628556,0.4707976,0.6386307,0.9495204,-5.6205870000000004,0.8450251,0.8413959,0.8473697,0.8449418,-0.00234465,-0.003545826,chrX,117349852,0.837700124567517,1
cg14752426,0.01148917,0.1366353,0.8915455,0.9877153,-5.712036,0.07312963,0.3125798,0.09415212,0.3207346,-0.02102249,-0.008154848,chrX,142722095,0.907814759655098,1
cg14753968,-0.02266108,-0.2404655,0.8103752,0.9781771,-5.694383,0.2149582,0.5135672,0.2253931,0.517328,-0.01043492,-0.003760832,chrX,153248854,0.63291595313688,1
cg14755316,-0.03904099,-0.5590606,0.5771509,0.9394135,-5.579689,0.8908842,0.7732746,0.8804624,0.7687621,0.01042182,0.004512537,chrX,54160911,0.433438461754833,1
cg14755341,0.1263557,1.220775,0.2245386,0.8367229,-5.052826,0.07797491,0.4069867,0.1007309,0.4266626,-0.02275603,-0.01967582,chrX,18444361,0.355254312931924,1
cg14759284,0.1427822,1.076641,0.2837768,0.8627568,-5.200393,0.1616928,0.1905883,0.1557962,0.2112876,0.005896615,-0.02069925,chrX,38080303,0.43178082770556,1
cg14765723,0.1385829,1.336232,0.1839744,0.8135598,-4.921633,0.766074,0.8270551,0.767117,0.841459,-0.001043023,-0.01440388,chrX,31560972,0.300562612478445,1
cg14766682,-0.009192714,-0.08437072,0.9329008,0.9903209,-5.717245,0.8348721,0.79328,0.8328807,0.7845045,0.001991432,0.008775411,chrX,48916658,0.743023246311746,1
cg14768825,-0.06321373,-0.8516745,0.3960728,0.8987294,-5.394383,0.626633,0.7321943,0.637757,0.7178659,-0.01112394,0.01432836,chrX,49901024,0.287289401357836,1
cg14770642,0.08771037,0.8628012,0.3899491,0.89847,-5.385836,0.6075032,0.7220655,0.5990145,0.7338386,0.008488702,-0.01177316,chrX,7162390,0.561262781543613,1
cg14772068,0.09541757,1.235894,0.2188854,0.8341873,-5.036301,0.1101954,0.5958941,0.143043,0.6107206,-0.03284759,-0.01482654,chrX,55479202,0.347755132196988,1
cg14772836,-0.1028667,-0.8960998,0.371974,0.893709,-5.359606,0.896153,0.8485525,0.8495226,0.8383108,0.04663033,0.01024165,chrX,44169713,0.268417948244596,1
cg14773367,0.01787103,0.1320562,0.8951586,0.9885642,-5.712591,0.6386699,0.6625476,0.6429397,0.6649059,-0.004269734,-0.002358238,chrX,103144436,0.904333427883312,1
cg14773858,0.06606483,0.6087498,0.5438285,0.9313047,-5.553599,0.7650704,0.7863594,0.7813136,0.7899158,-0.01624325,-0.003556378,chrX,153603488,0.735964290349416,1
cg14778208,0.1625729,2.013772,0.04624594,0.6699884,-3.924479,0.6721507,0.4517002,0.6540456,0.4796242,0.01810503,-0.02792402,chrY,7569246,0.0919243654610648,1
cg14778349,-0.02588486,-0.3324291,0.740139,0.9673567,-5.670639,0.8512655,0.7200731,0.8344768,0.7126364,0.01678873,0.007436741,chrX,133771185,0.571484540141154,1
cg14781735,-0.01893057,-0.2481726,0.8044204,0.9775519,-5.692685,0.4104971,0.3685069,0.3902214,0.3591703,0.02027567,0.009336612,chrX,122319974,0.627660963345351,1
cg14781905,-0.03092554,-0.377592,0.7063935,0.9627599,-5.656193,0.284162,0.3087678,0.2653626,0.303785,0.01879939,0.004982749,chrX,153770313,0.54239143602482,1
cg14783837,0.1275435,1.24093,0.2170257,0.8329222,-5.030753,0.1147581,0.3363579,0.1355814,0.353444,-0.02082324,-0.01708611,chrX,153060166,0.345279739748054,1
cg14784052,0.01155959,0.1410526,0.8880624,0.9875971,-5.711483,0.8171571,0.6729479,0.7783843,0.6746285,0.03877284,-0.001680591,chrX,68138050,0.911174760053194,1
cg14784784,-0.1380659,-1.219729,0.2249336,0.8371632,-5.053962,0.8783314,0.7886848,0.86551,0.771776,0.01282137,0.01690879,chrX,68744975,0.156413328343243,1
cg14787939,0.05766035,0.7562924,0.45094,0.9109416,-5.463151,0.8435218,0.8251178,0.8389553,0.8304956,0.004566545,-0.005377758,chrX,128904198,0.632101694684789,1
cg14789716,0.1168018,1.06801,0.2876364,0.8667196,-5.208655,0.7792047,0.7904051,0.7808517,0.8069535,-0.001647065,-0.01654835,chrX,28941741,0.436647770441194,1
cg14793790,0.1028545,0.9600873,0.3389208,0.8856266,-5.306454,0.1102206,0.4134663,0.1640343,0.43064210000000003,-0.05381368,-0.01717585,chrX,101411254,0.500111902683583,1
cg14794164,0.09205343,0.8129718,0.4178267,0.9028262,-5.423258,0.5621694,0.6634425,0.5580743,0.6683696,0.004095096,-0.004927029,chrX,67942817,0.593926185507826,1
cg14794494,0.0293823,0.4115224,0.6814156,0.9569225,-5.644134,0.08027983,0.4790548,0.09184167,0.4870703,-0.01156184,-0.008015469,chrX,77359564,0.88237344622419,1
cg14796099,-0.01069534,-0.1581551,0.8745975,0.9871386,-5.709176,0.785309,0.8113464,0.8117666,0.8078881,-0.02645767,0.003458275,chrX,62654361,0.690151741759774,1
cg14797097,0.1137895,1.393831,0.1659166,0.8052391,-4.851897,0.8038087,0.7702481,0.7800142,0.7782132,0.02379442,-0.007965089,chrX,147935960,0.275495436671669,1
cg14799540,0.002956822,0.03570565,0.9715757,0.9962788,-5.719881,0.8079715,0.8346132,0.8043472,0.8365653,0.003624324,-0.001952022,chrX,3414097,0.831609208925037,1
cg14799650,0.05634056,0.8214978,0.4129742,0.9016068,-5.417011,0.5715474,0.6585454,0.5811893,0.6612041,-0.009641957,-0.002658755,chrX,46487458,0.588276068451678,1
cg14803417,0.1165106,0.8899844,0.3752357,0.8953878,-5.364496,0.0694765,0.1218937,0.07116599,0.1380827,-0.001689495,-0.01618903,chrX,39873471,0.543818144380696,1
cg14804093,0.0192965,0.2232877,0.8236871,0.982247,-5.697974,0.7023701,0.7684246,0.6634254,0.7690785,0.03894464,-6.538801e-4,chrX,13128736,0.973952400934951,1
cg14804181,0.02167606,0.2503742,0.8027215,0.9775519,-5.69219,0.1094507,0.6649939,0.1479258,0.6775781,-0.03847512,-0.01258418,chrX,149716267,0.994684608893045,1
cg14805868,0.1467458,1.397061,0.1649453,0.8039408,-4.847901,0.2367318,0.1976399,0.2193974,0.2085804,0.0173345,-0.01094059,chrX,128978072,0.274133270081746,1
cg14805882,0.08308116,1.10475,0.2714543,0.8614114,-5.173035,0.3179831,0.2966772,0.3391657,0.3096631,-0.02118264,-0.01298584,chrX,101381594,0.416149978850322,1
cg14806292,0.2412872,3.620259,4.305362e-4,0.1385268,-0.1383931,0.09193551,0.07467707,0.09102381,0.08878721,9.116931e-4,-0.01411014,chrX,85426599,0.00125195853384845,1
cg14806855,-0.09282777,-1.109991,0.269198,0.8613545,-5.167857,0.9039888,0.872546,0.8950588,0.8655996,0.008930032,0.006946371,chrX,133033531,0.189539174288795,1
cg14807303,-0.02326413,-0.2843742,0.7766085,0.9735741,-5.683996,0.7642128,0.6801192,0.7387166,0.6755295,0.02549618,0.004589689,chrX,66763445,0.603232660547565,1
cg14807884,0.01353896,0.1377344,0.8906786,0.9875971,-5.7119,0.675613,0.6969322,0.6565297,0.6988321,0.01908335,-0.001899938,chrX,114889126,0.908650633624613,1
cg14812623,0.03771748,0.3787088,0.705566,0.9627237,-5.655812,0.1682362,0.2786232,0.1768493,0.282383,-0.00861308,-0.0037598,chrX,129474169,0.907275141981509,1
cg14814331,-0.03804333,-0.4227456,0.6732293,0.9553786,-5.639917,0.6365492,0.6851052,0.6510052,0.6769562,-0.01445592,0.008149037,chrX,100474543,0.514061955220299,1
cg14814815,-0.03529836,-0.2858083,0.7755124,0.9732787,-5.683627,0.8891787,0.8464708,0.8794268,0.8473417,0.009751876,-8.709309e-4,chrX,16731867,0.602273809942847,1
cg14815778,-0.04043131,-0.3424064,0.7326375,0.966001,-5.667605,0.1336191,0.3555786,0.1536667,0.34699989999999997,-0.02004764,0.008578716,chrX,152865295,0.564993896233021,1
cg14817951,0.01348512,0.2422849,0.8089685,0.9780158,-5.693987,0.2499516,0.5067052,0.2692474,0.5107798,-0.01929575,-0.004074525,chrX,45616094,0.988491987871638,1
cg14819729,0.0916029,0.7591376,0.4492427,0.9109416,-5.461216,0.7224823,0.781747,0.7158349,0.7992452,0.006647404,-0.01749818,chrX,19050646,0.630160619099256,1
cg14821703,0.1168071,1.569793,0.1190677,0.7733164,-4.62133,0.631757,0.4666369,0.6349697,0.4827586,-0.003212726,-0.0161217,chrX,129093281,0.207910672511053,1
cg14823688,-0.03808495,-0.41075,0.6819804,0.9569765,-5.64442,0.1244884,0.07541658,0.1090783,0.07300212,0.01541001,0.002414454,chrX,22154070,0.521512257913138,1
cg14824933,0.1157563,0.6903708,0.4912796,0.9213561,-5.505958,0.127372,0.3912896,0.1277673,0.3995205,-3.953065e-4,-0.008230897,chrX,56589949,0.677762393170599,1
cg14825116,0.01154084,0.08779749,0.9301824,0.9899156,-5.716979,0.9542964,0.9412049,0.9529806,0.9423579,0.001315806,-0.001152956,chrX,100547490,0.870789605098063,1
cg14825312,0.2225673,1.833739,0.06914374,0.717771,-4.226653,0.7167328,0.7715589,0.7060194,0.7982852,0.01071339,-0.02672633,chrX,154002826,0.130383905432649,1
cg14828248,0.06112826,1.21456,0.2268926,0.8381571,-5.059561,0.1490669,0.4390315,0.1729875,0.451916,-0.02392061,-0.01288457,chrX,130206946,0.358366394566325,1
cg14828865,0.08942719,0.9256242,0.3564789,0.8894986,-5.335529,0.07470584,0.4638091,0.08837072,0.4787961,-0.01366488,-0.01498703,chrX,67653156,0.521362828589817,1
